Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Order ID
840,2023-05-24,CUST216,Male,62,Clothing,2,25,TU0839
841,2023-11-02,CUST298,Male,31,Electronics,4,25,AV0840
842,2023-12-26,CUST259,Female,47,Clothing,2,300,IQ0841
843,2023-05-22,CUST260,Male,21,Beauty,3,500,PV0842
844,2023-10-12,CUST466,Male,35,Clothing,3,50,XT0843
845,2023-01-06,CUST236,Male,54,Clothing,1,500,EH0844
846,2023-09-22,CUST177,Male,42,Beauty,1,50,HC0845
847,2023-04-08,CUST427,Female,18,Electronics,4,300,GF0846
848,2023-02-13,CUST165,Female,63,Clothing,3,25,ZQ0847
849,2023-05-04,CUST221,Male,32,Clothing,2,25,WY0848
850,2023-07-28,CUST167,Female,26,Beauty,2,500,WT0849
851,2023-09-08,CUST347,Male,32,Electronics,2,25,JI0850
852,2023-10-12,CUST284,Female,41,Clothing,1,300,KW0851
853,2023-05-04,CUST438,Male,21,Beauty,2,500,HN0852
854,2023-12-20,CUST260,Male,29,Clothing,1,50,UC0853
855,2023-09-01,CUST176,Male,54,Beauty,1,25,QA0854
856,2023-11-27,CUST083,Male,54,Electronics,4,30,GR0855
857,2023-12-31,CUST305,Male,60,Electronics,2,25,RZ0856
858,2023-09-09,CUST243,Male,23,Electronics,2,50,RW0857
859,2023-08-18,CUST170,Female,56,Electronics,3,500,UF0858
860,2023-01-09,CUST029,Male,63,Clothing,4,50,ZA0859
861,2023-02-17,CUST472,Female,41,Clothing,3,30,TK0860
862,2023-05-31,CUST093,Male,28,Electronics,4,300,GI0861
863,2023-04-24,CUST272,Female,30,Electronics,2,25,TX0862
864,2023-07-27,CUST024,Female,51,Electronics,1,500,MW0863
865,2023-12-21,CUST382,Female,42,Clothing,1,300,IW0864
866,2023-05-05,CUST362,Male,24,Electronics,1,50,YS0865
867,2023-06-06,CUST161,Male,21,Electronics,1,500,JH0866
868,2023-12-06,CUST423,Female,25,Electronics,1,300,DV0867
869,2023-10-25,CUST439,Male,37,Beauty,3,500,VF0868
870,2023-07-08,CUST245,Female,46,Electronics,4,30,DX0869
871,2023-08-31,CUST200,Male,62,Beauty,2,30,VN0870
872,2023-10-11,CUST428,Female,63,Beauty,3,25,AU0871
873,2023-09-29,CUST499,Female,27,Electronics,4,25,GN0872
874,2023-06-26,CUST197,Male,60,Beauty,1,30,EW0873
875,2023-08-06,CUST270,Female,51,Electronics,4,500,PA0874
876,2023-10-09,CUST254,Male,43,Clothing,4,30,RF0875
877,2023-06-19,CUST491,Female,58,Clothing,1,25,UG0876
878,2023-06-30,CUST318,Female,20,Clothing,1,30,NQ0877
879,2023-12-26,CUST045,Male,23,Clothing,1,30,JD0878
880,2023-08-21,CUST178,Male,22,Beauty,2,500,JB0879
881,2023-05-19,CUST359,Male,22,Electronics,1,300,VH0880
882,2023-06-06,CUST191,Female,64,Electronics,2,25,AM0881
883,2023-05-09,CUST097,Male,40,Electronics,1,500,LR0882
884,2023-04-29,CUST377,Female,26,Clothing,2,30,LB0883
885,2023-03-03,CUST359,Female,52,Clothing,4,30,AZ0884
886,2023-04-09,CUST044,Male,37,Electronics,3,300,PK0885
887,2023-06-11,CUST331,Male,59,Clothing,4,25,FS0886
888,2023-03-03,CUST415,Female,52,Electronics,4,25,VP0887
889,2023-10-02,CUST196,Female,35,Electronics,1,50,FH0888
890,2023-12-20,CUST471,Male,34,Electronics,2,25,WK0889
891,2023-04-05,CUST248,Male,41,Electronics,3,300,RA0890
892,2023-04-09,CUST436,Male,20,Electronics,1,50,PW0891
893,2023-04-21,CUST052,Male,49,Electronics,1,50,WV0892
894,2023-09-05,CUST471,Male,52,Electronics,1,30,JI0893
895,2023-05-22,CUST218,Female,55,Clothing,4,30,MK0894
896,2023-10-29,CUST388,Female,30,Electronics,2,25,QK0895
897,2023-09-26,CUST062,Female,64,Electronics,2,50,YZ0896
898,2023-11-02,CUST326,Female,42,Clothing,3,30,LR0897
899,2023-05-25,CUST194,Male,26,Clothing,2,300,XZ0898
900,2023-02-21,CUST322,Male,21,Clothing,2,30,LI0899
901,2023-04-10,CUST490,Male,31,Electronics,1,30,AB0900
902,2023-06-01,CUST240,Female,54,Beauty,1,50,MD0901
903,2023-04-27,CUST097,Female,51,Beauty,4,50,MW0902
904,2023-07-04,CUST083,Male,28,Clothing,1,500,IN0903
905,2023-04-02,CUST454,Male,58,Beauty,1,300,YL0904
906,2023-06-04,CUST393,Female,20,Clothing,1,50,UY0905
907,2023-01-08,CUST035,Female,45,Electronics,1,25,HG0906
908,2023-12-29,CUST046,Male,46,Beauty,4,300,TM0907
909,2023-10-01,CUST183,Male,26,Electronics,1,300,GH0908
910,2023-03-06,CUST334,Female,20,Beauty,3,50,RJ0909
911,2023-05-21,CUST499,Male,42,Electronics,3,300,RH0910
912,2023-01-24,CUST260,Male,51,Beauty,3,50,GI0911
913,2023-01-28,CUST296,Male,29,Electronics,3,30,VE0912
914,2023-10-11,CUST384,Female,59,Electronics,1,500,EC0913
915,2023-05-30,CUST457,Female,26,Beauty,3,30,RW0914
916,2023-12-24,CUST068,Female,32,Electronics,1,50,GZ0915
917,2023-03-06,CUST296,Female,57,Electronics,4,50,RM0916
918,2023-11-23,CUST033,Female,42,Electronics,3,30,LV0917
919,2023-09-09,CUST245,Female,22,Beauty,2,25,PS0918
920,2023-02-22,CUST386,Female,28,Beauty,3,25,EO0919
921,2023-01-07,CUST251,Male,51,Electronics,3,25,UH0920
922,2023-10-21,CUST387,Male,41,Electronics,1,50,HG0921
923,2023-05-26,CUST081,Male,32,Beauty,3,300,EI0922
924,2023-08-29,CUST492,Male,55,Beauty,2,50,GA0923
925,2023-09-03,CUST079,Male,25,Electronics,1,300,LK0924
926,2023-08-14,CUST200,Male,22,Electronics,1,30,QH0925
927,2023-06-24,CUST411,Male,43,Electronics,4,500,YE0926
928,2023-04-05,CUST213,Female,35,Clothing,4,300,MC0927
929,2023-01-27,CUST066,Female,23,Beauty,3,25,LJ0928
930,2023-05-10,CUST114,Male,54,Clothing,4,50,LF0929
931,2023-09-02,CUST234,Male,30,Beauty,4,30,JR0930
932,2023-02-28,CUST490,Female,45,Beauty,4,25,HH0931
933,2023-02-03,CUST361,Male,22,Beauty,1,30,CK0932
934,2023-07-25,CUST166,Male,30,Beauty,1,500,FR0933
935,2023-09-09,CUST295,Female,34,Beauty,1,50,MF0934
936,2023-02-07,CUST463,Male,57,Beauty,4,50,QZ0935
937,2023-10-23,CUST332,Female,62,Beauty,1,500,NL0936
938,2023-11-19,CUST070,Male,49,Clothing,4,50,PO0937
939,2023-12-18,CUST065,Female,46,Electronics,1,300,ZN0938
940,2023-01-28,CUST310,Female,20,Electronics,1,30,BQ0939
941,2023-03-19,CUST361,Female,57,Clothing,2,25,PK0940
942,2023-03-18,CUST103,Male,51,Clothing,3,500,QU0941
943,2023-10-16,CUST006,Female,57,Clothing,4,300,LG0942
944,2023-06-05,CUST040,Male,44,Clothing,2,25,BK0943
945,2023-02-13,CUST265,Male,30,Beauty,1,25,QA0944
946,2023-05-08,CUST148,Male,62,Electronics,4,500,YP0945
947,2023-03-02,CUST176,Male,50,Beauty,1,300,HN0946
948,2023-10-13,CUST091,Female,23,Electronics,3,25,SN0947
949,2023-08-02,CUST312,Female,41,Electronics,2,25,JW0948
950,2023-11-07,CUST494,Male,36,Clothing,3,300,TZ0949
951,2023-11-02,CUST390,Male,33,Beauty,2,50,KP0950
952,2023-11-13,CUST225,Female,57,Clothing,1,25,CI0951
953,2023-04-26,CUST384,Male,45,Beauty,3,30,VX0952
954,2023-09-25,CUST249,Female,50,Electronics,3,300,WE0953
955,2023-07-14,CUST350,Male,58,Clothing,1,25,HR0954
956,2023-08-19,CUST464,Male,30,Clothing,3,500,XG0955
957,2023-08-15,CUST006,Female,60,Electronics,4,30,EH0956
958,2023-06-02,CUST424,Male,62,Electronics,2,25,IF0957
959,2023-10-29,CUST198,Female,42,Electronics,2,30,CG0958
960,2023-08-08,CUST361,Male,59,Clothing,2,30,XU0959
961,2023-06-06,CUST351,Male,53,Beauty,4,50,VO0960
962,2023-10-19,CUST174,Male,44,Clothing,2,30,NK0961
963,2023-11-14,CUST106,Female,55,Beauty,1,50,IE0962
964,2023-01-31,CUST276,Male,24,Clothing,3,300,AN0963
965,2023-11-09,CUST445,Male,22,Clothing,4,50,KJ0964
966,2023-02-20,CUST414,Male,60,Electronics,2,500,YA0965
967,2023-04-17,CUST369,Male,62,Beauty,1,25,DU0966
968,2023-11-17,CUST133,Female,48,Clothing,3,300,LP0967
969,2023-04-19,CUST153,Female,40,Clothing,3,300,QU0968
970,2023-05-16,CUST083,Male,59,Electronics,4,500,WV0969
971,2023-12-05,CUST227,Female,27,Electronics,4,50,RP0970
972,2023-02-11,CUST170,Male,49,Beauty,4,25,ER0971
973,2023-03-22,CUST073,Male,60,Clothing,1,50,OT0972
974,2023-05-03,CUST315,Male,47,Beauty,1,30,DY0973
975,2023-03-30,CUST238,Female,56,Clothing,4,50,XD0974
976,2023-10-10,CUST307,Female,48,Beauty,2,300,XX0975
977,2023-02-08,CUST254,Female,35,Electronics,3,25,BH0976
978,2023-03-22,CUST275,Female,53,Clothing,3,50,NV0977
979,2023-01-02,CUST376,Female,19,Beauty,1,25,VD0978
980,2023-07-29,CUST180,Female,31,Electronics,3,25,VU0979
981,2023-08-19,CUST124,Female,30,Electronics,2,30,BX0980
982,2023-12-19,CUST032,Female,46,Beauty,3,30,IC0981
983,2023-11-01,CUST441,Female,29,Clothing,1,300,SR0982
984,2023-08-29,CUST282,Male,56,Clothing,1,500,ZE0983
985,2023-05-30,CUST101,Female,19,Electronics,2,25,FG0984
986,2023-01-17,CUST082,Female,49,Clothing,2,500,XV0985
987,2023-04-29,CUST009,Female,30,Clothing,3,300,ZV0986
988,2023-05-28,CUST110,Female,63,Clothing,3,25,ZV0987
989,2023-12-28,CUST200,Female,44,Electronics,1,25,NT0988
990,2023-05-25,CUST094,Female,58,Beauty,2,500,MV0989
991,2023-12-26,CUST054,Female,34,Clothing,2,50,AG0990
992,2023-08-21,CUST248,Female,57,Electronics,2,30,ET0991
993,2023-02-06,CUST199,Female,48,Electronics,3,50,AO0992
994,2023-12-18,CUST235,Female,51,Beauty,2,500,YS0993
995,2023-04-30,CUST366,Female,41,Clothing,1,30,TE0994
996,2023-05-16,CUST283,Male,62,Clothing,1,50,MB0995
997,2023-11-17,CUST440,Male,52,Beauty,3,30,MB0996
998,2023-10-29,CUST443,Female,23,Beauty,4,25,IN0997
999,2023-12-05,CUST023,Female,36,Electronics,3,50,TH0998
1000,2023-04-12,CUST393,Male,47,Electronics,4,30,TN0999
